"SG_UF";"CD_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"POPULACAO_ESTIMADA"
"SP";35;"13900";"Divinolândia";"11086"
"SP";35;"14007";"Dobrada";"9010"
"SP";35;"14106";"Dois Córregos";"27512"
"SP";35;"14205";"Dolcinópolis";"2112"
"SP";35;"14304";"Dourado";"8878"
"SP";35;"14403";"Dracena";"47043"
"SP";35;"14502";"Duartina";"12433"
"SP";35;"14601";"Dumont";"10023"
"SP";35;"14700";"Echaporã";"6064"
"SP";35;"14809";"Eldorado";"15544"
"SP";35;"14908";"Elias Fausto";"17936"
"SP";35;"14924";"Elisiário";"3697"
"SP";35;"14957";"Embaúba";"2449"
"SP";35;"15004";"Embu das Artes";"276535"
"SP";35;"15103";"Embu-Guaçu";"69901"
"SP";35;"15129";"Emilianópolis";"3227"
"SP";35;"15152";"Engenheiro Coelho";"21249"
"SP";35;"15186";"Espírito Santo do Pinhal";"44471"
"SP";35;"15194";"Espírito Santo do Turvo";"4878"
"SP";35;"15202";"Estrela d'Oeste";"8419"
"SP";35;"15301";"Estrela do Norte";"2770"
"SP";35;"15350";"Euclides da Cunha Paulista";"9325"
"SP";35;"15400";"Fartura";"16070"
"SP";35;"15509";"Fernandópolis";"69402"
"SP";35;"15608";"Fernando Prestes";"5794"
"SP";35;"15657";"Fernão";"1727"
"SP";35;"15707";"Ferraz de Vasconcelos";"196500"
"SP";35;"15806";"Flora Rica";"1430"
"SP";35;"15905";"Floreal";"2900"
"SP";35;"16002";"Flórida Paulista";"14790"
"SP";35;"16101";"Florínea";"2653"
"SP";35;"16200";"Franca";"355901"
"SP";35;"16309";"Francisco Morato";"177633"
"SP";35;"16408";"Franco da Rocha";"156492"
"SP";35;"16507";"Gabriel Monteiro";"2776"
"SP";35;"16606";"Gália";"6482"
"SP";35;"16705";"Garça";"44409"
"SP";35;"16804";"Gastão Vidigal";"4860"
"SP";35;"16853";"Gavião Peixoto";"4815"
"SP";35;"16903";"General Salgado";"10862"
"SP";35;"17000";"Getulina";"11447"
"SP";35;"17109";"Glicério";"4829"
"SP";35;"17208";"Guaiçara";"12294"
"SP";35;"17307";"Guaimbê";"5785"
"SP";35;"17406";"Guaíra";"41040"
"SP";35;"17505";"Guapiaçu";"21775"
"SP";35;"17604";"Guapiara";"17025"
"SP";35;"17703";"Guará";"21308"
"SP";35;"17802";"Guaraçaí";"8290"
"SP";35;"17901";"Guaraci";"11287"
"SP";35;"18008";"Guarani d'Oeste";"1998"
"SP";35;"18107";"Guarantã";"6675"
"SP";35;"18206";"Guararapes";"33100"
"SP";35;"18305";"Guararema";"30136"
"SP";35;"18404";"Guaratinguetá";"122505"
"SP";35;"18503";"Guareí";"18887"
"SP";35;"18602";"Guariba";"40487"
"SP";35;"18701";"Guarujá";"322750"
"SP";35;"18800";"Guarulhos";"1392121"
"SP";35;"18859";"Guatapará";"7709"
"SP";35;"18909";"Guzolândia";"5307"
"SP";35;"19006";"Herculândia";"9588"
"SP";35;"19055";"Holambra";"15272"
"SP";35;"19071";"Hortolândia";"234259"
"SP";35;"19105";"Iacanga";"11858"
"SP";35;"19204";"Iacri";"6295"
"SP";35;"19253";"Iaras";"9517"
"SP";35;"19303";"Ibaté";"35472"
"SP";35;"19402";"Ibirá";"12518"
"SP";35;"19501";"Ibirarema";"7841"
"SP";35;"19600";"Ibitinga";"60600"
"SP";35;"19709";"Ibiúna";"79479"
"SP";35;"19808";"Icém";"8304"
"SP";35;"19907";"Iepê";"8194"
"SP";35;"20004";"Igaraçu do Tietê";"24749"
"SP";35;"20103";"Igarapava";"30614"
"SP";35;"20202";"Igaratá";"9583"
"SP";35;"20301";"Iguape";"30989"
"SP";35;"20400";"Ilhabela";"35591"
"SP";35;"20426";"Ilha Comprida";"11362"
"SP";35;"20442";"Ilha Solteira";"26788"
"SP";35;"20509";"Indaiatuba";"256223"
"SP";35;"20608";"Indiana";"4879"
"SP";35;"20707";"Indiaporã";"3886"
"SP";35;"20806";"Inúbia Paulista";"4019"
"SP";35;"20905";"Ipaussu";"15069"
"SP";35;"21002";"Iperó";"37964"
"SP";35;"21101";"Ipeúna";"7687"
"SP";35;"21150";"Ipiguá";"5476"
"SP";35;"21200";"Iporanga";"4199"
"SP";35;"21309";"Ipuã";"16604"
"SP";35;"21408";"Iracemápolis";"24614"
"SP";35;"21507";"Irapuã";"8048"
"SP";35;"21606";"Irapuru";"8325"
"SP";35;"21705";"Itaberá";"17480"
"SP";35;"21804";"Itaí";"27382"
"SP";35;"21903";"Itajobi";"15297"
"SP";35;"22000";"Itaju";"3887"
"SP";35;"22109";"Itanhaém";"103102"
"SP";35;"22158";"Itaoca";"3330"
"SP";35;"22208";"Itapecerica da Serra";"177662"
"SP";35;"22307";"Itapetininga";"165526"
"SP";35;"22406";"Itapeva";"94804"
"SP";35;"22505";"Itapevi";"240961"
"SP";35;"22604";"Itapira";"75234"
"SP";35;"22653";"Itapirapuã Paulista";"4268"
"SP";35;"22703";"Itápolis";"43331"
"SP";35;"22802";"Itaporanga";"15173"
"SP";35;"22901";"Itapuí";"14147"
"SP";35;"23008";"Itapura";"4951"
"SP";35;"23107";"Itaquaquecetuba";"375011"
"SP";35;"23206";"Itararé";"50642"
"SP";35;"23305";"Itariri";"17598"
"SP";35;"23404";"Itatiba";"122581"
"SP";35;"23503";"Itatinga";"20921"
"SP";35;"23602";"Itirapina";"18387"
"SP";35;"23701";"Itirapuã";"6543"
"SP";35;"23800";"Itobi";"7852"
"SP";35;"23909";"Itu";"175568"
"SP";35;"24006";"Itupeva";"62813"
"SP";35;"24105";"Ituverava";"42045"
"SP";35;"24204";"Jaborandi";"6946"
"SP";35;"24303";"Jaboticabal";"77652"
"SP";35;"24402";"Jacareí";"235416"
"SP";35;"24501";"Jaci";"7196"
"SP";35;"24600";"Jacupiranga";"17889"
"SP";35;"24709";"Jaguariúna";"58722"
"SP";35;"24808";"Jales";"49201"
"SP";35;"24907";"Jambeiro";"6717"
"SP";35;"25003";"Jandira";"126356"
"SP";35;"25102";"Jardinópolis";"44970"
"SP";35;"25201";"Jarinu";"30617"
"SP";35;"25300";"Jaú";"151881"
"SP";35;"25409";"Jeriquara";"3151"
"SP";35;"25508";"Joanópolis";"13338"
"SP";35;"25607";"João Ramalho";"4551"
"SP";35;"25706";"José Bonifácio";"37366"
"SP";35;"25805";"Júlio Mesquita";"4800"
"SP";35;"25854";"Jumirim";"3418"
"SP";35;"25904";"Jundiaí";"423006"
"SP";35;"26001";"Junqueirópolis";"20831"
"SP";35;"26100";"Juquiá";"18718"
"SP";35;"26209";"Juquitiba";"31646"
"SP";35;"26308";"Lagoinha";"4889"
"SP";35;"26407";"Laranjal Paulista";"28785"
"SP";35;"26506";"Lavínia";"12285"
"SP";35;"26605";"Lavrinhas";"7311"
"SP";35;"26704";"Leme";"104346"
"SP";35;"26803";"Lençóis Paulista";"68990"
"SP";35;"26902";"Limeira";"308482"
"SP";35;"27009";"Lindóia";"8092"
"SP";35;"27108";"Lins";"78503"
"SP";35;"27207";"Lorena";"89125"
"SP";35;"27256";"Lourdes";"2300"
"SP";35;"27306";"Louveira";"49993"
"SP";35;"27405";"Lucélia";"21886"
"SP";35;"27504";"Lucianópolis";"2403"
"SP";35;"27603";"Luís Antônio";"15292"
"SP";35;"27702";"Luiziânia";"5855"
"SP";35;"27801";"Lupércio";"4596"
"SP";35;"27900";"Lutécia";"2636"
"SP";35;"28007";"Macatuba";"17214"
"SP";35;"28106";"Macaubal";"8147"
"SP";35;"28205";"Macedônia";"3692"
"SP";35;"28304";"Magda";"3102"
"SP";35;"28403";"Mairinque";"47441"
"SP";35;"28502";"Mairiporã";"101937"
"SP";35;"28601";"Manduri";"9910"
"SP";35;"28700";"Marabá Paulista";"5948"
"SP";35;"28809";"Maracaí";"14036"
"SP";35;"28858";"Marapoama";"3064"
"SP";35;"28908";"Mariápolis";"4091"
"SP";35;"29005";"Marília";"240590"
"SP";35;"29104";"Marinópolis";"2106"
"SP";35;"29203";"Martinópolis";"26628"
"SP";35;"29302";"Matão";"83626"
"SP";35;"29401";"Mauá";"477552"
"SP";35;"29500";"Mendonça";"5565"
"SP";35;"29609";"Meridiano";"3824"
"SP";35;"29658";"Mesópolis";"1905"
"SP";35;"29708";"Miguelópolis";"22355"
"SP";35;"29807";"Mineiros do Tietê";"12966"
"SP";35;"29906";"Miracatu";"19643"
"SP";35;"30003";"Mira Estrela";"3106"
"SP";35;"30102";"Mirandópolis";"29706"
"SP";35;"30201";"Mirante do Paranapanema";"18338"
"SP";35;"30300";"Mirassol";"60303"
"SP";35;"30409";"Mirassolândia";"4919"
"SP";35;"30508";"Mococa";"68980"
"SP";35;"30607";"Mogi das Cruzes";"450785"
"SP";35;"30706";"Mogi Guaçu";"153033"
"SP";35;"30805";"Mogi Mirim";"93650"
"SP";35;"30904";"Mombuca";"3508"
"SP";35;"31001";"Monções";"2267"
"SP";35;"31100";"Mongaguá";"57648"
"SP";35;"31209";"Monte Alegre do Sul";"8111"
"SP";35;"31308";"Monte Alto";"50772"
"SP";35;"31407";"Monte Aprazível";"25373"
"SP";35;"31506";"Monte Azul Paulista";"18968"
"SP";35;"31605";"Monte Castelo";"4166"
"SP";35;"31704";"Monteiro Lobato";"4696"
"SP";35;"31803";"Monte Mor";"60754"
"SP";35;"31902";"Morro Agudo";"33288"
"SP";35;"32009";"Morungaba";"13781"
"SP";35;"32058";"Motuca";"4795"
"SP";35;"32108";"Murutinga do Sul";"4506"
"SP";35;"32157";"Nantes";"3179"
"SP";35;"32207";"Narandiba";"4904"
"SP";35;"32306";"Natividade da Serra";"6642"
"SP";35;"32405";"Nazaré Paulista";"18698"
"SP";35;"32504";"Neves Paulista";"8923"
"SP";35;"32603";"Nhandeara";"11527"
"SP";35;"32702";"Nipoã";"5298"
"SP";35;"32801";"Nova Aliança";"7068"
"SP";35;"32827";"Nova Campina";"9860"
"SP";35;"32843";"Nova Canaã Paulista";"1852"
"SP";35;"32868";"Nova Castilho";"1278"
"SP";35;"32900";"Nova Europa";"11355"
"SP";35;"33007";"Nova Granada";"21689"
"SP";35;"33106";"Nova Guataporanga";"2325"
"SP";35;"33205";"Nova Independência";"4053"
"SP";35;"33254";"Novais";"5945"
"SP";35;"33304";"Nova Luzitânia";"4160"
"SP";35;"33403";"Nova Odessa";"60956"
"SP";35;"33502";"Novo Horizonte";"41414"
"SP";35;"33601";"Nuporanga";"7478"
"SP";35;"33700";"Ocauçu";"4291"
"SP";35;"33809";"Óleo";"2471"
"SP";35;"33908";"Olímpia";"55130"
"SP";35;"34005";"Onda Verde";"4422"
"SP";35;"34104";"Oriente";"6542"
"SP";35;"34203";"Orindiúva";"7194"
"SP";35;"34302";"Orlândia";"44360"
"SP";35;"34401";"Osasco";"699944"
"SP";35;"34500";"Oscar Bressane";"2603"
"SP";35;"34609";"Osvaldo Cruz";"33000"
"SP";35;"34708";"Ourinhos";"114352"
"SP";35;"34757";"Ouroeste";"10539"
"SP";35;"34807";"Ouro Verde";"8620"
"SP";35;"34906";"Pacaembu";"14263"
"SP";35;"35002";"Palestina";"13123"
"SP";35;"35101";"Palmares Paulista";"13486"
"SP";35;"35200";"Palmeira d'Oeste";"9227"
"SP";35;"35309";"Palmital";"22272"
"SP";35;"35408";"Panorama";"15862"
"SP";35;"35507";"Paraguaçu Paulista";"45945"
"SP";35;"35606";"Paraibuna";"18263"
"SP";35;"35705";"Paraíso";"6496"
"SP";35;"35804";"Paranapanema";"20395"
"SP";35;"35903";"Paranapuã";"4095"
"SP";35;"36000";"Parapuã";"10949"
"SP";35;"36109";"Pardinho";"6508"
"SP";35;"36208";"Pariquera-Açu";"19723"
"SP";35;"36257";"Parisi";"2169"
"SP";35;"36307";"Patrocínio Paulista";"14807"
"SP";35;"36406";"Paulicéia";"7454"
"SP";35;"36505";"Paulínia";"112003"
"SP";35;"36570";"Paulistânia";"1834"
"SP";35;"36604";"Paulo de Faria";"8959"
"SP";35;"36703";"Pederneiras";"47111"
"SP";35;"36802";"Pedra Bela";"6110"
"SP";35;"36901";"Pedranópolis";"2481"
"SP";35;"37008";"Pedregulho";"16811"
"SP";35;"37107";"Pedreira";"48463"
"SP";35;"37156";"Pedrinhas Paulista";"3101"
"SP";35;"37206";"Pedro de Toledo";"11421"
"SP";35;"37305";"Penápolis";"63757"
"SP";35;"37404";"Pereira Barreto";"25677"
"SP";35;"37503";"Pereiras";"8773"
"SP";35;"37602";"Peruíbe";"69001"
"SP";35;"37701";"Piacatu";"6038"
"SP";35;"37800";"Piedade";"55542"
"SP";35;"37909";"Pilar do Sul";"29402"
"SP";35;"38006";"Pindamonhangaba";"170132"
"SP";35;"38105";"Pindorama";"17216"
"SP";35;"38204";"Pinhalzinho";"15388"
"SP";35;"38303";"Piquerobi";"3699"
"SP";35;"38501";"Piquete";"13575"
"SP";35;"38600";"Piracaia";"27462"
"SP";35;"38709";"Piracicaba";"407252"
"SP";35;"38808";"Piraju";"29869"
"SP";35;"38907";"Pirajuí";"25719"
"SP";35;"39004";"Pirangi";"11471"
"SP";35;"39103";"Pirapora do Bom Jesus";"19178"
"SP";35;"39202";"Pirapozinho";"27754"
"SP";35;"39301";"Pirassununga";"76877"
"SP";35;"39400";"Piratininga";"13765"
"SP";35;"39509";"Pitangueiras";"40080"
"SP";35;"39608";"Planalto";"5304"
"SP";35;"39707";"Platina";"3578"
"SP";35;"39806";"Poá";"118349"
"SP";35;"39905";"Poloni";"6113"
"SP";35;"40002";"Pompéia";"22172"
"SP";35;"40101";"Pongaí";"3400"
"SP";35;"40200";"Pontal";"50852"
"SP";35;"40259";"Pontalinda";"4674"
"SP";35;"40309";"Pontes Gestal";"2577"
"SP";35;"40408";"Populina";"4152"
"SP";35;"40507";"Porangaba";"10067"
"SP";35;"40606";"Porto Feliz";"53402"
"SP";35;"40705";"Porto Ferreira";"56504"
"SP";35;"40754";"Potim";"25130"
"SP";35;"40804";"Potirendaba";"17516"
"SP";35;"40853";"Pracinha";"4212"
"SP";35;"40903";"Pradópolis";"21873"
"SP";35;"41000";"Praia Grande";"330845"
"SP";35;"41059";"Pratânia";"5317"
"SP";35;"41109";"Presidente Alves";"4080"
"SP";35;"41208";"Presidente Bernardes";"13023"
"SP";35;"41307";"Presidente Epitácio";"44389"
"SP";35;"41406";"Presidente Prudente";"230371"
"SP";35;"41505";"Presidente Venceslau";"39583"
"SP";35;"41604";"Promissão";"40828"
"SP";35;"41653";"Quadra";"3854"
"SP";35;"41703";"Quatá";"14210"
"SP";35;"41802";"Queiroz";"3460"
"SP";35;"41901";"Queluz";"13606"
"SP";35;"42008";"Quintana";"6688"
"SP";35;"42107";"Rafard";"9101"
"SP";35;"42206";"Rancharia";"29726"
"SP";35;"42305";"Redenção da Serra";"3839"
"SP";35;"42404";"Regente Feijó";"20394"
"SP";35;"42503";"Reginópolis";"9837"
"SP";35;"42602";"Registro";"56393"
"SP";35;"42701";"Restinga";"7679"
"SP";35;"42800";"Ribeira";"3330"
"SP";35;"42909";"Ribeirão Bonito";"13299"
"SP";35;"43006";"Ribeirão Branco";"16211"
"SP";35;"43105";"Ribeirão Corrente";"4752"
"SP";35;"43204";"Ribeirão do Sul";"4539"
"SP";35;"43238";"Ribeirão dos Índios";"2224"
"SP";35;"43253";"Ribeirão Grande";"7679"
"SP";35;"43303";"Ribeirão Pires";"124159"
"SP";35;"43402";"Ribeirão Preto";"711825"
"SP";35;"43501";"Riversul";"5443"
"SP";35;"43600";"Rifaina";"3640"
"SP";35;"43709";"Rincão";"10812"
"SP";35;"43808";"Rinópolis";"9961"
"SP";35;"43907";"Rio Claro";"208008"
"SP";35;"44004";"Rio das Pedras";"35738"
"SP";35;"44103";"Rio Grande da Serra";"51436"
"SP";35;"44202";"Riolândia";"12689"
"SP";35;"44251";"Rosana";"16281"
"SP";35;"44301";"Roseira";"10801"
"SP";35;"44400";"Rubiácea";"3162"
"SP";35;"44509";"Rubinéia";"3170"
"SP";35;"44608";"Sabino";"5614"
"SP";35;"44707";"Sagres";"2430"
"SP";35;"44806";"Sales";"6407"
"SP";35;"44905";"Sales Oliveira";"11998"
"SP";35;"45001";"Salesópolis";"17252"
"SP";35;"45100";"Salmourão";"5337"
"SP";35;"45159";"Saltinho";"8393"
"SP";35;"45209";"Salto";"119736"
"SP";35;"45308";"Salto de Pirapora";"45860"
"SP";35;"45407";"Salto Grande";"9364"
"SP";35;"45506";"Sandovalina";"4354"
"SP";35;"45605";"Santa Adélia";"15561"
"SP";35;"45704";"Santa Albertina";"6022"
"SP";35;"45803";"Santa Bárbara d'Oeste";"194390"
"SP";35;"46009";"Santa Branca";"14857"
"SP";35;"46108";"Santa Clara d'Oeste";"2113"
"SP";35;"46207";"Santa Cruz da Conceição";"4544"
"SP";35;"46256";"Santa Cruz da Esperança";"2153"
"SP";35;"46306";"Santa Cruz das Palmeiras";"34737"
"SP";35;"46405";"Santa Cruz do Rio Pardo";"47943"
"SP";35;"46504";"Santa Ernestina";"5588"
"SP";35;"46603";"Santa Fé do Sul";"32563"
"SP";35;"46702";"Santa Gertrudes";"27381"
"SP";35;"46801";"Santa Isabel";"57966"
"SP";35;"46900";"Santa Lúcia";"8854"
"SP";35;"47007";"Santa Maria da Serra";"6236"
"SP";35;"47106";"Santa Mercedes";"2943"
"SP";35;"47205";"Santana da Ponte Pensa";"1467"
"SP";35;"47304";"Santana de Parnaíba";"142301"
"SP";35;"47403";"Santa Rita d'Oeste";"2487"
"SP";35;"47502";"Santa Rita do Passa Quatro";"27600"
"SP";35;"47601";"Santa Rosa de Viterbo";"26753"
"SP";35;"47650";"Santa Salete";"1552"
"SP";35;"47700";"Santo Anastácio";"20866"
"SP";35;"47809";"Santo André";"721368"
"SP";35;"47908";"Santo Antônio da Alegria";"6977"
"SP";35;"48005";"Santo Antônio de Posse";"23529"
"SP";35;"48054";"Santo Antônio do Aracanguá";"8481"
"SP";35;"48104";"Santo Antônio do Jardim";"5940"
"SP";35;"48203";"Santo Antônio do Pinhal";"6827"
"SP";35;"48302";"Santo Expedito";"3135"
"SP";35;"48401";"Santópolis do Aguapeí";"4817"
"SP";35;"48500";"Santos";"433656"
"SP";35;"48609";"São Bento do Sapucaí";"10893"
"SP";35;"48708";"São Bernardo do Campo";"844483"
"SP";35;"48807";"São Caetano do Sul";"161957"
"SP";35;"48906";"São Carlos";"254484"
"SP";35;"49003";"São Francisco";"2817"
"SP";35;"49102";"São João da Boa Vista";"91771"
"SP";35;"49201";"São João das Duas Pontes";"2561"
"SP";35;"49250";"São João de Iracema";"1932"
"SP";35;"49300";"São João do Pau d'Alho";"2100"
"SP";35;"49409";"São Joaquim da Barra";"52319"
"SP";35;"49508";"São José da Bela Vista";"8960"
"SP";35;"49607";"São José do Barreiro";"4144"
"SP";35;"49706";"São José do Rio Pardo";"55124"
"SP";35;"49805";"São José do Rio Preto";"464983"
"SP";35;"49904";"São José dos Campos";"729737"
"SP";35;"49953";"São Lourenço da Serra";"15978"
"SP";35;"50001";"São Luiz do Paraitinga";"10690"
"SP";35;"50100";"São Manuel";"41123"
"SP";35;"50209";"São Miguel Arcanjo";"33002"
"SP";35;"50308";"São Paulo";"12325232"
"SP";35;"50407";"São Pedro";"35980"
"SP";35;"50506";"São Pedro do Turvo";"7696"
"SP";35;"50605";"São Roque";"92060"
"SP";35;"50704";"São Sebastião";"90328"
"SP";35;"50803";"São Sebastião da Grama";"12159"
"SP";35;"50902";"São Simão";"15385"
"SP";35;"51009";"São Vicente";"368355"
"SP";35;"51108";"Sarapuí";"10390"
"SP";35;"51207";"Sarutaiá";"3630"
"SP";35;"51306";"Sebastianópolis do Sul";"3554"
"SP";35;"51405";"Serra Azul";"14981"
"SP";35;"51504";"Serrana";"45644"
"SP";35;"51603";"Serra Negra";"29452"
"SP";35;"51702";"Sertãozinho";"127142"
"SP";35;"51801";"Sete Barras";"12780"
"SP";35;"51900";"Severínia";"17661"
"SP";35;"52007";"Silveiras";"6339"
"SP";35;"52106";"Socorro";"41352"
"SP";35;"52205";"Sorocaba";"687357"
"SP";35;"52304";"Sud Mennucci";"7728"
"SP";35;"52403";"Sumaré";"286211"
"SP";35;"52502";"Suzano";"300559"
"SP";35;"52551";"Suzanápolis";"4014"
"SP";35;"52601";"Tabapuã";"12485"
"SP";35;"52700";"Tabatinga";"16644"
"SP";35;"52809";"Taboão da Serra";"293652"
"SP";35;"52908";"Taciba";"6329"
"SP";35;"53005";"Taguaí";"14141"
"SP";35;"53104";"Taiaçu";"6320"
"SP";35;"53203";"Taiúva";"5564"
"SP";35;"53302";"Tambaú";"23232"
"SP";35;"53401";"Tanabi";"26101"
"SP";35;"53500";"Tapiraí";"7766"
"SP";35;"53609";"Tapiratiba";"12950"
"SP";35;"53658";"Taquaral";"2813"
"SP";35;"53708";"Taquaritinga";"57364"
"SP";35;"53807";"Taquarituba";"23256"
"SP";35;"53856";"Taquarivaí";"5911"
"SP";35;"53906";"Tarabai";"7540"
"SP";35;"53955";"Tarumã";"15183"
"SP";35;"54003";"Tatuí";"122967"
"SP";35;"54102";"Taubaté";"317915"
"SP";35;"54201";"Tejupá";"4491"
"SP";35;"54300";"Teodoro Sampaio";"23273"
"SP";35;"54409";"Terra Roxa";"9437"
"SP";35;"54508";"Tietê";"42517"
"SP";35;"54607";"Timburi";"2652"
"SP";35;"54656";"Torre de Pedra";"2422"
"SP";35;"54706";"Torrinha";"10056"
"SP";35;"54755";"Trabiju";"1738"
"SP";35;"54805";"Tremembé";"47714"
"SP";35;"54904";"Três Fronteiras";"5832"
"SP";35;"54953";"Tuiuti";"6977"
"SP";35;"55000";"Tupã";"65570"
"SP";35;"55109";"Tupi Paulista";"15583"
"SP";35;"55208";"Turiúba";"2020"
"SP";35;"55307";"Turmalina";"1696"
"SP";35;"55356";"Ubarana";"6400"
"SP";35;"55406";"Ubatuba";"91824"
"SP";35;"55505";"Ubirajara";"4804"
"SP";35;"55604";"Uchoa";"10151"
"SP";35;"55703";"União Paulista";"1865"
"SP";35;"55802";"Urânia";"9120"
"SP";35;"55901";"Uru";"1153"
"SP";35;"56008";"Urupês";"13888"
"SP";35;"56107";"Valentim Gentil";"13532"
"SP";35;"56206";"Valinhos";"131210"
"SP";35;"56305";"Valparaíso";"26822"
"SP";35;"56354";"Vargem";"10692"
"SP";35;"56404";"Vargem Grande do Sul";"43110"
"SP";35;"56453";"Vargem Grande Paulista";"53468"
"SP";35;"56503";"Várzea Paulista";"123071"
"SP";35;"56602";"Vera Cruz";"10823"
"SP";35;"56701";"Vinhedo";"80111"
"SP";35;"56800";"Viradouro";"19017"
"SP";35;"56909";"Vista Alegre do Alto";"8989"
"SP";35;"56958";"Vitória Brasil";"1846"
"SP";35;"57006";"Votorantim";"123599"
"SP";35;"57105";"Votuporanga";"95338"
"SP";35;"57154";"Zacarias";"2752"
"SP";35;"57204";"Chavantes";"12418"
"SP";35;"57303";"Estiva Gerbi";"11407"
"TO";17;"00251";"Abreulândia";"2594"
"TO";17;"00301";"Aguiarnópolis";"6892"
"TO";17;"00350";"Aliança do Tocantins";"5346"
"TO";17;"00400";"Almas";"6979"
"TO";17;"00707";"Alvorada";"8396"
"TO";17;"01002";"Ananás";"9492"
"TO";17;"01051";"Angico";"3454"
"TO";17;"01101";"Aparecida do Rio Negro";"4848"
"TO";17;"01309";"Aragominas";"5731"
"TO";17;"01903";"Araguacema";"7155"
"TO";17;"02000";"Araguaçu";"8467"
"TO";17;"02109";"Araguaína";"183381"
"TO";17;"02158";"Araguanã";"5793"
"TO";17;"02208";"Araguatins";"36170"
"TO";17;"02307";"Arapoema";"6616"
"TO";17;"02406";"Arraias";"10534"
"TO";17;"02554";"Augustinópolis";"18643"
"TO";17;"02703";"Aurora do Tocantins";"3783"
"TO";17;"02901";"Axixá do Tocantins";"9787"
"TO";17;"03008";"Babaçulândia";"10666"
"TO";17;"03057";"Bandeirantes do Tocantins";"3592"
"TO";17;"03073";"Barra do Ouro";"4632"
"TO";17;"03107";"Barrolândia";"5651"
"TO";17;"03206";"Bernardo Sayão";"4448"
"TO";17;"03305";"Bom Jesus do Tocantins";"5008"
"TO";17;"03602";"Brasilândia do Tocantins";"2211"
"TO";17;"03701";"Brejinho de Nazaré";"5519"
"TO";17;"03800";"Buriti do Tocantins";"11497"
"TO";17;"03826";"Cachoeirinha";"2284"
"TO";17;"03842";"Campos Lindos";"10312"
"TO";17;"03867";"Cariri do Tocantins";"4441"
"TO";17;"03883";"Carmolândia";"2603"
"TO";17;"03891";"Carrasco Bonito";"4130"
"TO";17;"03909";"Caseara";"5442"
"TO";17;"04105";"Centenário";"2936"
"TO";17;"04600";"Chapada de Areia";"1410"
"TO";17;"05102";"Chapada da Natividade";"3331"
"TO";17;"05508";"Colinas do Tocantins";"35851"
"TO";17;"05557";"Combinado";"4861"
"TO";17;"05607";"Conceição do Tocantins";"4087"
"TO";17;"06001";"Couto Magalhães";"5639"
"TO";17;"06100";"Cristalândia";"7278"
"TO";17;"06258";"Crixás do Tocantins";"1735"
"TO";17;"06506";"Darcinópolis";"6174"
"TO";17;"07009";"Dianópolis";"22424"
"TO";17;"07108";"Divinópolis do Tocantins";"6943"
"TO";17;"07207";"Dois Irmãos do Tocantins";"7185"
"TO";17;"07306";"Dueré";"4686"
"TO";17;"07405";"Esperantina";"11139"
"TO";17;"07553";"Fátima";"3830"
"TO";17;"07652";"Figueirópolis";"5243"
"TO";17;"07702";"Filadélfia";"8874"
"TO";17;"08205";"Formoso do Araguaia";"18399"
"TO";17;"08254";"Tabocão";"2602"
"TO";17;"08304";"Goianorte";"5130"
"TO";17;"09005";"Goiatins";"13095"
"TO";17;"09302";"Guaraí";"26165"
"TO";17;"09500";"Gurupi";"87545"
"TO";17;"09807";"Ipueiras";"2052"
"TO";17;"10508";"Itacajá";"7452"
"TO";17;"10706";"Itaguatins";"5832"
"TO";17;"10904";"Itapiratins";"3795"
"TO";17;"11100";"Itaporã do Tocantins";"2420"
"TO";17;"11506";"Jaú do Tocantins";"3878"
"TO";17;"11803";"Juarina";"2184"
"TO";17;"11902";"Lagoa da Confusão";"13676"
"TO";17;"11951";"Lagoa do Tocantins";"4393"
"TO";17;"12009";"Lajeado";"3167"
"TO";17;"12157";"Lavandeira";"1954"
"TO";17;"12405";"Lizarda";"3733"
"TO";17;"12454";"Luzinópolis";"3154"
"TO";17;"12504";"Marianópolis do Tocantins";"5254"
"TO";17;"12702";"Mateiros";"2729"
"TO";17;"12801";"Maurilândia do Tocantins";"3448"
"TO";17;"13205";"Miracema do Tocantins";"17936"
"TO";17;"13304";"Miranorte";"13493"
"TO";17;"13601";"Monte do Carmo";"8066"
"TO";17;"13700";"Monte Santo do Tocantins";"2295"
"TO";17;"13809";"Palmeiras do Tocantins";"6745"
"TO";17;"13957";"Muricilândia";"3587"
"TO";17;"14203";"Natividade";"9250"
"TO";17;"14302";"Nazaré";"3834"
"TO";17;"14880";"Nova Olinda";"11917"
"TO";17;"15002";"Nova Rosalândia";"4304"
"TO";17;"15101";"Novo Acordo";"4397"
"TO";17;"15150";"Novo Alegre";"2332"
"TO";17;"15259";"Novo Jardim";"2745"
"TO";17;"15507";"Oliveira de Fátima";"1118"
"TO";17;"15705";"Palmeirante";"6131"
"TO";17;"15754";"Palmeirópolis";"7676"
"TO";17;"16109";"Paraíso do Tocantins";"51891"
"TO";17;"16208";"Paranã";"10437"
"TO";17;"16307";"Pau D'Arco";"4867"
"TO";17;"16505";"Pedro Afonso";"13773"
"TO";17;"16604";"Peixe";"11873"
